entrezgene_id,symbol,pathway,GO_ID
898,CCNE1,Transcriptional Regulation,GO:0006355
2149,F2R,Transcriptional Regulation,GO:0006355
4504,MT3,Transcriptional Regulation,GO:0006355
5080,PAX6,Transcriptional Regulation,GO:0006355
3148,HMGB2,Transcriptional Regulation,GO:0006355
375056,ARNT,Transcriptional Regulation,GO:0006355
5449,POU1F1,Transcriptional Regulation,GO:0006355
6594,SMARCA1,Transcriptional Regulation,GO:0006355
952,CD38,Transcriptional Regulation,GO:0006355
5927,KDM5A,Transcriptional Regulation,GO:0006355
3207,HOXA11,Transcriptional Regulation,GO:0006355
5015,OTX2,Transcriptional Regulation,GO:0006355
84337,ELF1,Transcriptional Regulation,GO:0006355
4261,CIITA,Transcriptional Regulation,GO:0006355
941,CD80,Transcriptional Regulation,GO:0006355
1499,CTNNB1,Transcriptional Regulation,GO:0006355
5245,PHB,Transcriptional Regulation,GO:0006355
1649,DDIT3,Transcriptional Regulation,GO:0006355
6928,HNF1B,Transcriptional Regulation,GO:0006355
54345,SOX18,Transcriptional Regulation,GO:0006355
5494,PPM1A,Transcriptional Regulation,GO:0006355
7046,TGFBR1,Transcriptional Regulation,GO:0006355
23636,NUP62,Transcriptional Regulation,GO:0006355
5468,PPARG,Transcriptional Regulation,GO:0006355
672,BRCA1,Transcriptional Regulation,GO:0006355
6774,STAT3,Transcriptional Regulation,GO:0006355
7474,WNT5A,Transcriptional Regulation,GO:0006355
3172,HNF4A,Transcriptional Regulation,GO:0006355
942,CD86,Transcriptional Regulation,GO:0006355
6772,STAT1,Transcriptional Regulation,GO:0006355
2118,ETV4,Transcriptional Regulation,GO:0006355
2626,GATA4,Transcriptional Regulation,GO:0006355
7080,NKX2-1,Transcriptional Regulation,GO:0006355
5606,MAP2K3,Transcriptional Regulation,GO:0006355
5991,RFX3,Transcriptional Regulation,GO:0006355
6657,SOX2,Transcriptional Regulation,GO:0006355
6662,SOX9,Transcriptional Regulation,GO:0006355
8204,NRIP1,Transcriptional Regulation,GO:0006355
3975,LHX1,Transcriptional Regulation,GO:0006355
7136,TNNI2,Transcriptional Regulation,GO:0006355
10664,CTCF,Transcriptional Regulation,GO:0006355
1028,CDKN1C,Transcriptional Regulation,GO:0006355
9355,LHX2,Transcriptional Regulation,GO:0006355
1785,DNM2,Transcriptional Regulation,GO:0006355
1022,CDK7,Transcriptional Regulation,GO:0006355
6595,SMARCA2,Transcriptional Regulation,GO:0006355
6597,SMARCA4,Transcriptional Regulation,GO:0006355
675,BRCA2,Transcriptional Regulation,GO:0006355
6182,MRPL12,Transcriptional Regulation,GO:0006355
8091,HMGA2,Transcriptional Regulation,GO:0006355
1482,NKX2-5,Transcriptional Regulation,GO:0006355
641,BLM,Transcriptional Regulation,GO:0006355
23774,BRPF1,Transcriptional Regulation,GO:0006355
9759,HDAC4,Transcriptional Regulation,GO:0006355
89780,WNT3A,Transcriptional Regulation,GO:0006355
54361,WNT4,Transcriptional Regulation,GO:0006355
30812,SOX8,Transcriptional Regulation,GO:0006355
668,FOXL2,Transcriptional Regulation,GO:0006355
9464,HAND2,Transcriptional Regulation,GO:0006355
5705,PSMC5,Transcriptional Regulation,GO:0006355
2104,ESRRG,Transcriptional Regulation,GO:0006355
7555,CNBP,Transcriptional Regulation,GO:0006355
5901,RAN,Transcriptional Regulation,GO:0006355
6047,RNF4,Transcriptional Regulation,GO:0006355
1999,ELF3,Transcriptional Regulation,GO:0006355
79366,HMGN5,Transcriptional Regulation,GO:0006355
4088,SMAD3,Transcriptional Regulation,GO:0006355
391,RHOG,Transcriptional Regulation,GO:0006355
1601,DAB2,Transcriptional Regulation,GO:0006355
7789,ZXDA,Transcriptional Regulation,GO:0006355
7019,TFAM,Transcriptional Regulation,GO:0006355
4693,NDP,Transcriptional Regulation,GO:0006355
1869,E2F1,Transcriptional Regulation,GO:0006355
861,RUNX1,Transcriptional Regulation,GO:0006355
7023,TFAP4,Transcriptional Regulation,GO:0006355
6670,SP3,Transcriptional Regulation,GO:0006355
9586,CREB5,Transcriptional Regulation,GO:0006355
5076,PAX2,Transcriptional Regulation,GO:0006355
5453,POU3F1,Transcriptional Regulation,GO:0006355
2122,MECOM,Transcriptional Regulation,GO:0006355
4297,KMT2A,Transcriptional Regulation,GO:0006355
5467,PPARD,Transcriptional Regulation,GO:0006355
5970,RELA,Transcriptional Regulation,GO:0006355
7533,YWHAH,Transcriptional Regulation,GO:0006355
6736,SRY,Transcriptional Regulation,GO:0006355
7704,ZBTB16,Transcriptional Regulation,GO:0006355
4208,MEF2C,Transcriptional Regulation,GO:0006355
7849,PAX8,Transcriptional Regulation,GO:0006355
6659,SOX4,Transcriptional Regulation,GO:0006355
2305,FOXM1,Transcriptional Regulation,GO:0006355
2308,FOXO1,Transcriptional Regulation,GO:0006355
444,ASPH,Transcriptional Regulation,GO:0006355
2186,BPTF,Transcriptional Regulation,GO:0006355
7158,TP53BP1,Transcriptional Regulation,GO:0006355
3608,ILF2,Transcriptional Regulation,GO:0006355
3609,ILF3,Transcriptional Regulation,GO:0006355
2294,FOXF1,Transcriptional Regulation,GO:0006355
2295,FOXF2,Transcriptional Regulation,GO:0006355
2296,FOXC1,Transcriptional Regulation,GO:0006355
10962,MLLT11,Transcriptional Regulation,GO:0006355
5978,REST,Transcriptional Regulation,GO:0006355
6018,RLF,Transcriptional Regulation,GO:0006355
10062,NR1H3,Transcriptional Regulation,GO:0006355
25805,BAMBI,Transcriptional Regulation,GO:0006355
10155,TRIM28,Transcriptional Regulation,GO:0006355
10661,KLF1,Transcriptional Regulation,GO:0006355
7335,UBE2V1,Transcriptional Regulation,GO:0006355
3611,ILK,Transcriptional Regulation,GO:0006355
4773,NFATC2,Transcriptional Regulation,GO:0006355
8301,PICALM,Transcriptional Regulation,GO:0006355
3065,HDAC1,Transcriptional Regulation,GO:0006355
4760,NEUROD1,Transcriptional Regulation,GO:0006355
8031,NCOA4,Transcriptional Regulation,GO:0006355
3184,HNRNPD,Transcriptional Regulation,GO:0006355
2274,FHL2,Transcriptional Regulation,GO:0006355
4863,NPAT,Transcriptional Regulation,GO:0006355
2535,FZD2,Transcriptional Regulation,GO:0006355
23054,NCOA6,Transcriptional Regulation,GO:0006355
9975,NR1D2,Transcriptional Regulation,GO:0006355
56970,ATXN7L3,Transcriptional Regulation,GO:0006355
2066,ERBB4,Transcriptional Regulation,GO:0006355
3662,IRF4,Transcriptional Regulation,GO:0006355
6469,SHH,Transcriptional Regulation,GO:0006355
6495,SIX1,Transcriptional Regulation,GO:0006355
8930,MED1,Transcriptional Regulation,GO:0006355
9325,TRIP4,Transcriptional Regulation,GO:0006355
8092,ALX1,Transcriptional Regulation,GO:0006355
1998,ELF2,Transcriptional Regulation,GO:0006355
8648,NCOA1,Transcriptional Regulation,GO:0006355
7545,ZIC1,Transcriptional Regulation,GO:0006355
814,CAMK4,Transcriptional Regulation,GO:0006355
4778,NFE2,Transcriptional Regulation,GO:0006355
3091,HIF1A,Transcriptional Regulation,GO:0006355
79364,ZXDC,Transcriptional Regulation,GO:0006355
55795,PCID2,Transcriptional Regulation,GO:0006355
59269,HIVEP3,Transcriptional Regulation,GO:0006355
149603,RNF187,Transcriptional Regulation,GO:0006355
56254,RNF20,Transcriptional Regulation,GO:0006355
79612,NAA16,Transcriptional Regulation,GO:0006355
84722,PSRC1,Transcriptional Regulation,GO:0006355
282991,BLOC1S2,Transcriptional Regulation,GO:0006355
6604,SMARCD3,Transcriptional Regulation,GO:0006355
54778,RNF111,Transcriptional Regulation,GO:0006355
64764,CREB3L2,Transcriptional Regulation,GO:0006355
84844,PHF5A,Transcriptional Regulation,GO:0006355
129685,TAF8,Transcriptional Regulation,GO:0006355
84193,SETD3,Transcriptional Regulation,GO:0006355
8631,SKAP1,Transcriptional Regulation,GO:0006355
222546,RFX6,Transcriptional Regulation,GO:0006355
282618,IFNL1,Transcriptional Regulation,GO:0006355
51379,CRLF3,Transcriptional Regulation,GO:0006355
64067,NPAS3,Transcriptional Regulation,GO:0006355
58476,TP53INP2,Transcriptional Regulation,GO:0006355
10138,YAF2,Transcriptional Regulation,GO:0006355
55904,KMT2E,Transcriptional Regulation,GO:0006355
93649,MYOCD,Transcriptional Regulation,GO:0006355
138474,TAF1L,Transcriptional Regulation,GO:0006355
116039,OSR2,Transcriptional Regulation,GO:0006355
79831,KDM8,Transcriptional Regulation,GO:0006355
6422,SFRP1,Transcriptional Regulation,GO:0006355
84632,AFAP1L2,Transcriptional Regulation,GO:0006355
9921,RNF10,Transcriptional Regulation,GO:0006355
133396,IL31RA,Transcriptional Regulation,GO:0006355
140690,CTCFL,Transcriptional Regulation,GO:0006355
6601,SMARCC2,Transcriptional Regulation,GO:0006355
57541,ZNF398,Transcriptional Regulation,GO:0006355
146198,ZFP90,Transcriptional Regulation,GO:0006355
57106,NAT14,Transcriptional Regulation,GO:0006355
54851,ANKRD49,Transcriptional Regulation,GO:0006355
55023,PHIP,Transcriptional Regulation,GO:0006355
23522,KAT6B,Transcriptional Regulation,GO:0006355
84289,ING5,Transcriptional Regulation,GO:0006355
7021,TFAP2B,Transcriptional Regulation,GO:0006355
6096,RORB,Transcriptional Regulation,GO:0006355
6239,RREB1,Transcriptional Regulation,GO:0006355
3066,HDAC2,Transcriptional Regulation,GO:0006355
1387,CREBBP,Transcriptional Regulation,GO:0006355
7994,KAT6A,Transcriptional Regulation,GO:0006355
8148,TAF15,Transcriptional Regulation,GO:0006355
6599,SMARCC1,Transcriptional Regulation,GO:0006355
3665,IRF7,Transcriptional Regulation,GO:0006355
10524,KAT5,Transcriptional Regulation,GO:0006355
1857,DVL3,Transcriptional Regulation,GO:0006355
9968,MED12,Transcriptional Regulation,GO:0006355
94241,TP53INP1,Transcriptional Regulation,GO:0006355
54997,TESC,Transcriptional Regulation,GO:0006355
90390,MED30,Transcriptional Regulation,GO:0006355
8939,FUBP3,Transcriptional Regulation,GO:0006355
84838,ZNF496,Transcriptional Regulation,GO:0006355
64324,NSD1,Transcriptional Regulation,GO:0006355
55809,TRERF1,Transcriptional Regulation,GO:0006355
10645,CAMKK2,Transcriptional Regulation,GO:0006355
55755,CDK5RAP2,Transcriptional Regulation,GO:0006355
51773,RSF1,Transcriptional Regulation,GO:0006355
64210,MMS19,Transcriptional Regulation,GO:0006355
4855,NOTCH4,Transcriptional Regulation,GO:0006355
27000,DNAJC2,Transcriptional Regulation,GO:0006355
6910,TBX5,Transcriptional Regulation,GO:0006355
2000,ELF4,Transcriptional Regulation,GO:0006355
1316,KLF6,Transcriptional Regulation,GO:0006355
3182,HNRNPAB,Transcriptional Regulation,GO:0006355
4824,NKX3-1,Transcriptional Regulation,GO:0006355
2303,FOXC2,Transcriptional Regulation,GO:0006355
4435,CITED1,Transcriptional Regulation,GO:0006355
25988,HINFP,Transcriptional Regulation,GO:0006355
50964,SOST,Transcriptional Regulation,GO:0006355
55897,MESP1,Transcriptional Regulation,GO:0006355
80317,ZKSCAN3,Transcriptional Regulation,GO:0006355
51763,INPP5K,Transcriptional Regulation,GO:0006355
51322,WAC,Transcriptional Regulation,GO:0006355
80155,NAA15,Transcriptional Regulation,GO:0006355
80714,PBX4,Transcriptional Regulation,GO:0006355
84662,GLIS2,Transcriptional Regulation,GO:0006355
79718,TBL1XR1,Transcriptional Regulation,GO:0006355
60491,NIF3L1,Transcriptional Regulation,GO:0006355
84105,PCBD2,Transcriptional Regulation,GO:0006355
54556,ING2,Transcriptional Regulation,GO:0006355
80314,EPC1,Transcriptional Regulation,GO:0006355
28996,HIPK2,Transcriptional Regulation,GO:0006355
8626,TP63,Transcriptional Regulation,GO:0006355
81542,TMX1,Transcriptional Regulation,GO:0006355
56916,SMARCAD1,Transcriptional Regulation,GO:0006355
64216,TFB2M,Transcriptional Regulation,GO:0006355
64321,SOX17,Transcriptional Regulation,GO:0006355
55617,TASP1,Transcriptional Regulation,GO:0006355
84148,KAT8,Transcriptional Regulation,GO:0006355
63976,PRDM16,Transcriptional Regulation,GO:0006355
9915,ARNT2,Transcriptional Regulation,GO:0006355
51085,MLXIPL,Transcriptional Regulation,GO:0006355
56943,ENY2,Transcriptional Regulation,GO:0006355
29117,BRD7,Transcriptional Regulation,GO:0006355
29079,MED4,Transcriptional Regulation,GO:0006355
23236,PLCB1,Transcriptional Regulation,GO:0006355
6299,SALL1,Transcriptional Regulation,GO:0006355
9440,MED17,Transcriptional Regulation,GO:0006355
26298,EHF,Transcriptional Regulation,GO:0006355
55810,FOXJ2,Transcriptional Regulation,GO:0006355
30827,CXXC1,Transcriptional Regulation,GO:0006355
29969,MDFIC,Transcriptional Regulation,GO:0006355
11040,PIM2,Transcriptional Regulation,GO:0006355
57658,CALCOCO1,Transcriptional Regulation,GO:0006355
3175,ONECUT1,Transcriptional Regulation,GO:0006355
10891,PPARGC1A,Transcriptional Regulation,GO:0006355
8022,LHX3,Transcriptional Regulation,GO:0006355
9604,RNF14,Transcriptional Regulation,GO:0006355
9969,MED13,Transcriptional Regulation,GO:0006355
55384,MEG3,Transcriptional Regulation,GO:0006355
10459,MAD2L2,Transcriptional Regulation,GO:0006355
29761,USP21,Transcriptional Regulation,GO:0006355
23291,FBXW11,Transcriptional Regulation,GO:0006355
30009,TBX21,Transcriptional Regulation,GO:0006355
8322,FZD4,Transcriptional Regulation,GO:0006355
8321,FZD1,Transcriptional Regulation,GO:0006355
23326,USP22,Transcriptional Regulation,GO:0006355
22887,FOXJ3,Transcriptional Regulation,GO:0006355
22924,MAPRE3,Transcriptional Regulation,GO:0006355
6049,RNF6,Transcriptional Regulation,GO:0006355
10746,MAP3K2,Transcriptional Regulation,GO:0006355
9967,THRAP3,Transcriptional Regulation,GO:0006355
10025,MED16,Transcriptional Regulation,GO:0006355
23528,ZNF281,Transcriptional Regulation,GO:0006355
85329,GRIP1,Transcriptional Regulation,GO:0006355
7552,ZNF711,Transcriptional Regulation,GO:0006355
9149,DYRK1B,Transcriptional Regulation,GO:0006355
55818,KDM3A,Transcriptional Regulation,GO:0006355
7589,ZSCAN21,Transcriptional Regulation,GO:0006355
27005,USP16,Transcriptional Regulation,GO:0006355
10365,KLF2,Transcriptional Regulation,GO:0006355
8202,NCOA3,Transcriptional Regulation,GO:0006355
79733,E2F8,Transcriptional Regulation,GO:0006355
23019,CNOT1,Transcriptional Regulation,GO:0006355
4221,MEN1,Transcriptional Regulation,GO:0006355
8535,CBX4,Transcriptional Regulation,GO:0006355
6829,SUPT5H,Transcriptional Regulation,GO:0006355
11060,WWP2,Transcriptional Regulation,GO:0006355
5138,PDE2A,Transcriptional Regulation,GO:0006355
51042,ZNF593,Transcriptional Regulation,GO:0006355
4781,NFIB,Transcriptional Regulation,GO:0006355
8553,BHLHE40,Transcriptional Regulation,GO:0006355
4212,MEIS2,Transcriptional Regulation,GO:0006355
10915,TCERG1,Transcriptional Regulation,GO:0006355
83990,BACH1,Transcriptional Regulation,GO:0006355
8462,KLF11,Transcriptional Regulation,GO:0006355
8864,PER2,Transcriptional Regulation,GO:0006355
4194,MDM4,Transcriptional Regulation,GO:0006355
6862,T,Transcriptional Regulation,GO:0006355
8456,FOXN1,Transcriptional Regulation,GO:0006355
8841,HDAC3,Transcriptional Regulation,GO:0006355
93210,PER1,Transcriptional Regulation,GO:0006355
6591,SNAI2,Transcriptional Regulation,GO:0006355
2307,FOXS1,Transcriptional Regulation,GO:0006355
6943,TCF21,Transcriptional Regulation,GO:0006355
7541,ZBTB14,Transcriptional Regulation,GO:0006355
6665,SOX15,Transcriptional Regulation,GO:0006355
23028,KDM1A,Transcriptional Regulation,GO:0006355
2306,FOXD2,Transcriptional Regulation,GO:0006355
9534,ZNF254,Transcriptional Regulation,GO:0006355
1876,E2F6,Transcriptional Regulation,GO:0006355
3281,HSBP1,Transcriptional Regulation,GO:0006355
9099,USP2,Transcriptional Regulation,GO:0006355
10637,LEFTY1,Transcriptional Regulation,GO:0006355
7743,ZNF189,Transcriptional Regulation,GO:0006355
8725,URI1,Transcriptional Regulation,GO:0006355
22943,DKK1,Transcriptional Regulation,GO:0006355
10614,HEXIM1,Transcriptional Regulation,GO:0006355
7753,ZNF202,Transcriptional Regulation,GO:0006355
7755,ZNF205,Transcriptional Regulation,GO:0006355
25803,SPDEF,Transcriptional Regulation,GO:0006355
8403,SOX14,Transcriptional Regulation,GO:0006355
23466,CBX6,Transcriptional Regulation,GO:0006355
23492,CBX7,Transcriptional Regulation,GO:0006355
9096,TBX18,Transcriptional Regulation,GO:0006355
6911,TBX6,Transcriptional Regulation,GO:0006355
9421,HAND1,Transcriptional Regulation,GO:0006355
5741,PTH,Transcriptional Regulation,GO:0006355
3458,IFNG,Transcriptional Regulation,GO:0006355
1906,EDN1,Transcriptional Regulation,GO:0006355
2023,ENO1,Transcriptional Regulation,GO:0006355
4782,NFIC,Transcriptional Regulation,GO:0006355
3146,HMGB1,Transcriptional Regulation,GO:0006355
142,PARP1,Transcriptional Regulation,GO:0006355
7314,UBB,Transcriptional Regulation,GO:0006355
7316,UBC,Transcriptional Regulation,GO:0006355
2063,NR2F6,Transcriptional Regulation,GO:0006355
7421,VDR,Transcriptional Regulation,GO:0006355
7175,TPR,Transcriptional Regulation,GO:0006355
6498,SKIL,Transcriptional Regulation,GO:0006355
5916,RARG,Transcriptional Regulation,GO:0006355
3660,IRF2,Transcriptional Regulation,GO:0006355
5987,TRIM27,Transcriptional Regulation,GO:0006355
3728,JUP,Transcriptional Regulation,GO:0006355
7422,VEGFA,Transcriptional Regulation,GO:0006355
1655,DDX5,Transcriptional Regulation,GO:0006355
6256,RXRA,Transcriptional Regulation,GO:0006355
10468,FST,Transcriptional Regulation,GO:0006355
1942,EFNA1,Transcriptional Regulation,GO:0006355
2263,FGFR2,Transcriptional Regulation,GO:0006355
6421,SFPQ,Transcriptional Regulation,GO:0006355
595,CCND1,Transcriptional Regulation,GO:0006355
1910,EDNRB,Transcriptional Regulation,GO:0006355
7528,YY1,Transcriptional Regulation,GO:0006355
1786,DNMT1,Transcriptional Regulation,GO:0006355
7538,ZFP36,Transcriptional Regulation,GO:0006355
811,CALR,Transcriptional Regulation,GO:0006355
2005,ELK4,Transcriptional Regulation,GO:0006355
5828,PEX2,Transcriptional Regulation,GO:0006355
3204,HOXA7,Transcriptional Regulation,GO:0006355
648,BMI1,Transcriptional Regulation,GO:0006355
7703,PCGF2,Transcriptional Regulation,GO:0006355
4488,MSX2,Transcriptional Regulation,GO:0006355
604,BCL6,Transcriptional Regulation,GO:0006355
4100,MAGEA1,Transcriptional Regulation,GO:0006355
266740,MAGEA2,Transcriptional Regulation,GO:0006355
356,FASLG,Transcriptional Regulation,GO:0006355
2107,ERF,Transcriptional Regulation,GO:0006355
4204,MECP2,Transcriptional Regulation,GO:0006355
3054,HCFC1,Transcriptional Regulation,GO:0006355
7712,ZNF157,Transcriptional Regulation,GO:0006355
3068,HDGF,Transcriptional Regulation,GO:0006355
7695,ZNF136,Transcriptional Regulation,GO:0006355
5347,PLK1,Transcriptional Regulation,GO:0006355
2354,FOSB,Transcriptional Regulation,GO:0006355
1822,ATN1,Transcriptional Regulation,GO:0006355
3169,FOXA1,Transcriptional Regulation,GO:0006355
3171,FOXA3,Transcriptional Regulation,GO:0006355
3670,ISL1,Transcriptional Regulation,GO:0006355
6208,RPS14,Transcriptional Regulation,GO:0006355
6827,SUPT4H1,Transcriptional Regulation,GO:0006355
7329,UBE2I,Transcriptional Regulation,GO:0006355
3476,IGBP1,Transcriptional Regulation,GO:0006355
4825,NKX6-1,Transcriptional Regulation,GO:0006355
390598,SKOR1,Transcriptional Regulation,GO:0006355
7436,VLDLR,Transcriptional Regulation,GO:0006355
4193,MDM2,Transcriptional Regulation,GO:0006355
3642,INSM1,Transcriptional Regulation,GO:0006355
1810,DR1,Transcriptional Regulation,GO:0006355
6304,SATB1,Transcriptional Regulation,GO:0006355
5457,POU4F1,Transcriptional Regulation,GO:0006355
4205,MEF2A,Transcriptional Regulation,GO:0006355
3394,IRF8,Transcriptional Regulation,GO:0006355
3087,HHEX,Transcriptional Regulation,GO:0006355
857,CAV1,Transcriptional Regulation,GO:0006355
708,C1QBP,Transcriptional Regulation,GO:0006355
166,AES,Transcriptional Regulation,GO:0006355
5481,PPID,Transcriptional Regulation,GO:0006355
2033,EP300,Transcriptional Regulation,GO:0006355
6721,SREBF2,Transcriptional Regulation,GO:0006355
5458,POU4F2,Transcriptional Regulation,GO:0006355
2298,FOXD4,Transcriptional Regulation,GO:0006355
29966,STRN3,Transcriptional Regulation,GO:0006355
7071,KLF10,Transcriptional Regulation,GO:0006355
2874,GPS2,Transcriptional Regulation,GO:0006355
7730,ZNF177,Transcriptional Regulation,GO:0006355
1487,CTBP1,Transcriptional Regulation,GO:0006355
83884,ORC2,Transcriptional Regulation,GO:0006355
2301,FOXE3,Transcriptional Regulation,GO:0006355
22938,SNW1,Transcriptional Regulation,GO:0006355
5727,PTCH1,Transcriptional Regulation,GO:0006355
864,RUNX3,Transcriptional Regulation,GO:0006355
7804,LRP8,Transcriptional Regulation,GO:0006355
8209,HES1,Transcriptional Regulation,GO:0006355
3090,HIC1,Transcriptional Regulation,GO:0006355
10608,MXD4,Transcriptional Regulation,GO:0006355
25850,ZNF345,Transcriptional Regulation,GO:0006355
10795,ZNF268,Transcriptional Regulation,GO:0006355
84733,CBX2,Transcriptional Regulation,GO:0006355
1428,CRYM,Transcriptional Regulation,GO:0006355
4784,NFIX,Transcriptional Regulation,GO:0006355
9338,TCEAL1,Transcriptional Regulation,GO:0006355
10771,ZMYND11,Transcriptional Regulation,GO:0006355
2649,NR6A1,Transcriptional Regulation,GO:0006355
6879,TAF7,Transcriptional Regulation,GO:0006355
7050,TGIF1,Transcriptional Regulation,GO:0006355
7291,TWIST1,Transcriptional Regulation,GO:0006355
7727,ZNF174,Transcriptional Regulation,GO:0006355
6944,VPS72,Transcriptional Regulation,GO:0006355
2146,EZH2,Transcriptional Regulation,GO:0006355
463,ZFHX3,Transcriptional Regulation,GO:0006355
1407,CRY1,Transcriptional Regulation,GO:0006355
4783,NFIL3,Transcriptional Regulation,GO:0006355
3428,IFI16,Transcriptional Regulation,GO:0006355
652991,SKOR2,Transcriptional Regulation,GO:0006355
653404,FOXD4L6,Transcriptional Regulation,GO:0006355
1408,CRY2,Transcriptional Regulation,GO:0006355
8328,GFI1B,Transcriptional Regulation,GO:0006355
653427,FOXD4L5,Transcriptional Regulation,GO:0006355
83860,TAF3,Transcriptional Regulation,GO:0006355
442425,FOXB2,Transcriptional Regulation,GO:0006355
25959,KANK2,Transcriptional Regulation,GO:0006355
1877,E4F1,Transcriptional Regulation,GO:0006355
25836,NIPBL,Transcriptional Regulation,GO:0006355
79577,CDC73,Transcriptional Regulation,GO:0006355
9646,CTR9,Transcriptional Regulation,GO:0006355
283150,FOXR1,Transcriptional Regulation,GO:0006355
139628,FOXR2,Transcriptional Regulation,GO:0006355
286380,FOXD4L3,Transcriptional Regulation,GO:0006355
100036519,FOXD4L2,Transcriptional Regulation,GO:0006355
54880,BCOR,Transcriptional Regulation,GO:0006355
399823,FOXI2,Transcriptional Regulation,GO:0006355
81857,MED25,Transcriptional Regulation,GO:0006355
92140,MTDH,Transcriptional Regulation,GO:0006355
221895,JAZF1,Transcriptional Regulation,GO:0006355
153222,CREBRF,Transcriptional Regulation,GO:0006355
171023,ASXL1,Transcriptional Regulation,GO:0006355
54623,PAF1,Transcriptional Regulation,GO:0006355
167465,ZNF366,Transcriptional Regulation,GO:0006355
148979,GLIS1,Transcriptional Regulation,GO:0006355
22849,CPEB3,Transcriptional Regulation,GO:0006355
169792,GLIS3,Transcriptional Regulation,GO:0006355
201163,FLCN,Transcriptional Regulation,GO:0006355
84678,KDM2B,Transcriptional Regulation,GO:0006355
130497,OSR1,Transcriptional Regulation,GO:0006355
170959,ZNF431,Transcriptional Regulation,GO:0006355
96459,FNIP1,Transcriptional Regulation,GO:0006355
23168,RTF1,Transcriptional Regulation,GO:0006355
2100,ESR2,Transcriptional Regulation,GO:0006355
10507,SEMA4D,Transcriptional Regulation,GO:0006355
2627,GATA6,Transcriptional Regulation,GO:0006355
83933,HDAC10,Transcriptional Regulation,GO:0006355
144455,E2F7,Transcriptional Regulation,GO:0006355
51317,PHF21A,Transcriptional Regulation,GO:0006355
9212,AURKB,Transcriptional Regulation,GO:0006355
5074,PAWR,Transcriptional Regulation,GO:0006355
84934,RITA,Transcriptional Regulation,GO:0006355
124790,HEXIM2,Transcriptional Regulation,GO:0006355
